genomesize,mingt,rrn,gramstain,kE,yEV,aX,gV,sav,yield,rho,Vmax,KD,BGE
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.15285714285714283,0.0004313943485441138,0.00456946639135946,0.002435268535454027,0.6537028169465632
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.15285714285714283,0.0004701153433776882,0.0049946723266983545,0.0024292652156395317,0.6571967845471122
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.15285714285714283,0.0006964203299388073,0.007179748768661132,0.0032515554639167455,0.47174306694792323
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.15285714285714283,0.0006923658179834911,0.0073361016137945155,0.0025533984054998534,0.6627767937186079
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.15285714285714283,0.0009419080719242656,0.010293079819165454,0.002678704189891122,0.5920200345865012
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.15285714285714283,7.256994203720795e-5,0.000779959156032855,0.001310938790044738,0.5785513298783143
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.15285714285714283,0.0003649103756187304,0.004619815778511681,0.0018046288009854758,0.4838646284769023
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.15285714285714283,0.00013428260070842755,0.0017330374571382621,0.0013500643266194962,0.49455907422085654
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.15285714285714283,0.0004156193326571755,0.005219732138610189,0.0018637651451423108,0.4862197265858469
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.15285714285714283,0.000122420275979548,0.001304678015253019,0.0014424307882579712,0.5674023984082015
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.15285714285714283,8.737540146522631e-5,0.00093536603472285,0.0013448456628208322,0.5441797746776988
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.15285714285714283,3.429197624209238e-5,0.00036273199605047515,0.0012458995333505345,0.3130311515501512
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.15285714285714283,5.237482942286383e-5,0.0006558037923360628,0.0013081813180294756,0.2870180490079885
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.15285714285714283,0.00021771818409704058,0.0027265909133168936,0.001838895257854725,0.48321183147490443
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.15285714285714283,0.00020973351877420234,0.0026416410207144125,0.0016999253158468874,0.5098291222787694
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.15285714285714283,0.000577747106390556,0.006812190226120139,0.00294126829309268,0.336634437223108
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.15285714285714283,0.002546515406615805,0.024855615144983054,0.007172659881715363,0.523566799912256
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.15285714285714283,0.0006097553120403218,0.006416552767313022,0.0033810103872796158,0.6515953591085617
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.15285714285714283,3.75116441092379e-5,0.00047875590004635036,0.0012441083336395193,0.47938315779806095
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.15285714285714283,2.6535996777393887e-5,0.00033682098964375956,0.0012140807927923257,0.34821259972637697
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.15285714285714283,0.00021145846201534564,0.002386797420398988,0.0012977049419130916,0.6477154116220686
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.15285714285714283,0.00045229518146939346,0.005122105688168868,0.0014453913423179436,0.6619661358420463
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.15285714285714283,0.00013932157658465088,0.0017302002516223981,0.0016400230544532115,0.3517880978357688
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.15285714285714283,0.0008795953007154796,0.009434639021301434,0.0034575438264007117,0.4555023070260449
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.09304347826086956,0.0009598750803507065,0.010263658879369687,0.0043112424959517014,0.7239851021127237
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.09304347826086956,0.006554542590214683,0.0787656158156042,0.015737966955904365,0.4647029540472305
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.09304347826086956,0.0008987460595009316,0.009554451478082374,0.0043186629293450775,0.7223657881965538
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.09304347826086956,0.0009546671984324044,0.010112139143436366,0.0046646253601934085,0.7222749236677596
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.09304347826086956,0.001141519504923708,0.012127908527010747,0.004971334848087746,0.7253942893589361
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.09304347826086956,0.00243770046893613,0.02513148480565854,0.009933252519964682,0.5401648995011418
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.09304347826086956,0.0008818696123330087,0.00934402727308931,0.0034271359107611934,0.7183421985259577
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.09304347826086956,0.0008154569337928834,0.008911234077731691,0.002883759278609532,0.640561742100781
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.09304347826086956,0.0007380920502949136,0.00793278369062797,0.0033000460882385485,0.7206552448551226
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.09304347826086956,0.0017894340650996636,0.022654482527488314,0.005105986956361536,0.5560134804797456
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.09304347826086956,0.001356888636279009,0.017511865419874876,0.0037483385717122664,0.5939049861615937
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.09304347826086956,0.0021527969815142646,0.027036816407147005,0.0056753812750215465,0.5589105565893258
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.09304347826086956,0.001007530140783076,0.010737620168443865,0.004187236894091099,0.6768124908693236
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.09304347826086956,0.0009175280271211215,0.009822267343937978,0.0037790470183638666,0.6759553006553275
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.09304347826086956,0.0008275497043935963,0.008753614956061043,0.004166277850752708,0.7193666468002218
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.09304347826086956,0.0011829918653770031,0.014812660206551004,0.005625526659295653,0.5314271857864894
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.09304347826086956,0.0008117581340779066,0.010166042682045236,0.004351340670976791,0.5611145325743077
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.09304347826086956,0.00102502060019921,0.012910365879469515,0.0044965487389746015,0.5876848444445527
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.09304347826086956,0.002003226760235101,0.023619956908189087,0.008597506437468263,0.39325520329896196
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.09304347826086956,0.01128347875140965,0.11013395191445041,0.03248034836328587,0.6252132861784194
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.09304347826086956,0.0007400787707314165,0.00778796738723986,0.0045000702092887175,0.7152061125351256
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.09304347826086956,0.0005499865951427451,0.007019402471515454,0.0030247751646893624,0.7181822737846346
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.09304347826086956,0.0006388015615749345,0.008108298171747803,0.003266051133001747,0.7189748252320405
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.09304347826086956,0.00031422491539127726,0.003546754338100519,0.0015997092757732245,0.7115042378599965
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.09304347826086956,0.00047047391550191116,0.005327974335031665,0.001699636349559125,0.7170973823970956
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.09304347826086956,0.001366400035741649,0.016968984586681127,0.0069937042813033624,0.4784289512780254
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.09304347826086956,0.0007265764819706635,0.007793341805241983,0.0035629951059494565,0.49580962775899473
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.42799999999999994,0.00013287011052792199,0.001420740591811671,0.001386279178847246,0.3028883098953766
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.42799999999999994,0.00375295779621976,0.04509910918734914,0.007601220355421334,0.25324875850267164
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.42799999999999994,8.670051906608602e-5,0.0009217018464609091,0.0012878103027909,0.17835401206097382
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.42799999999999994,0.00010320744298816278,0.001093206120256654,0.0013450245821250084,0.21921834389722206
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.42799999999999994,2.5924192700395135e-5,0.0002754278278652846,0.0011250294252659473,NaN
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.42799999999999994,0.0007353583612067535,0.0075811805908405465,0.003116948984985087,0.2988588667828594
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.42799999999999994,0.001025406918242283,0.010864905736713653,0.0029887243624875685,0.43826059404816337
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.42799999999999994,0.00013267508329162773,0.0014498604089306004,0.0012593416288624955,0.26876967296982895
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.42799999999999994,2.0898395312774044e-5,0.00022460945004248393,0.001103652816294901,NaN
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.42799999999999994,0.0005911053669741779,0.0074834756246105385,0.0020475304267852158,0.31402603404456286
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.42799999999999994,0.0006960627816442092,0.008983314790935221,0.0020413554062381997,0.3464606291450866
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.42799999999999994,0.001077195210951508,0.013528414152953852,0.002782118946712599,0.32546280981019293
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.42799999999999994,0.0001464400692358902,0.0015606658076486827,0.0013883188320855525,0.29431356502281514
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.42799999999999994,0.00010064804403434188,0.001077451551263889,0.0012721524845684643,0.22659904698850267
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.42799999999999994,0.00010665284219350063,0.0011281472394646774,0.0013489241529071885,0.23370840504808027
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.42799999999999994,0.0001357442038800623,0.0016997012624793938,0.001450021920151501,0.17765842634111206
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.42799999999999994,0.0005129803050283894,0.006424302334698496,0.002571311473206905,0.3166085463380464
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.42799999999999994,0.0006643802170571687,0.008368018831643412,0.002684789660118762,0.3434023031108361
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.42799999999999994,0.0004991317512960368,0.0058852400991976144,0.002494885899767435,0.1967384013919895
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.42799999999999994,0.005700013725035815,0.05563577078800941,0.013540348830249445,0.3512083882773013
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.42799999999999994,2.2102847329937327e-5,0.00023259180100595512,0.0011345010954908886,NaN
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.42799999999999994,9.722204963626778e-5,0.0012408315066760737,0.001296397160351892,0.2841657218463509
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.42799999999999994,3.43877755441315e-5,0.00043648349400950484,0.001141965896875332,NaN
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.42799999999999994,0.00027402724644908205,0.003093030748025787,0.0012422167275837742,0.4017083169374628
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.42799999999999994,1.0e-12,0.0,0.0010595302464214609,NaN
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.42799999999999994,0.0003610913239278757,0.004484303973829029,0.002245663133604523,0.23060897665188945
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.42799999999999994,0.0001508638458941316,0.0016181827326937784,0.00142640706336875,0.16285892701990604
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.14266666666666666,3.9399535107294656e-5,0.00042128751607894044,0.0015619184175634433,0.5090424691247519
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.14266666666666666,0.001112852182186471,0.013373089919732354,0.004051025411088683,0.38087739479130617
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.14266666666666666,2.570901861368647e-5,0.00027330920486036284,0.0015224812674645373,0.327607124018235
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.14266666666666666,3.060376225465481e-5,0.0003241648008226056,0.0015453957985556489,0.38490166674906423
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.14266666666666666,7.687215253823754e-6,8.167170427109528e-5,0.0014572869222329572,NaN
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.14266666666666666,0.00021805338652683417,0.0022480224458065285,0.002255058094279628,0.45476989357208075
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.14266666666666666,0.0003040605273377844,0.0032217346196994354,0.002203703657361749,0.6644504595664311
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.14266666666666666,3.934170432494094e-5,0.00042992231928890804,0.0015110794579609045,0.4498074584422587
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.14266666666666666,6.1969321508070274e-6,6.660269850922802e-5,0.0014487255110504592,NaN
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.14266666666666666,0.00017527852250348876,0.00221905031481453,0.0018267519950595035,0.4786826104216876
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.14266666666666666,0.00020640119808216056,0.0026637926699921966,0.0018242788764261894,0.5268563509546372
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.14266666666666666,0.0003194171387580418,0.00401153597485205,0.0021209574220081343,0.4922356096199492
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.14266666666666666,4.3423390151855485e-5,0.0004627790782659652,0.0015627353062508164,0.4876060339173023
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.14266666666666666,2.9844832134600085e-5,0.0003194931505043777,0.0015162102531888569,0.39997580163656066
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.14266666666666666,3.1625415103515996e-5,0.00033452577551777886,0.001546957591118104,0.4077465182464074
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.14266666666666666,4.025178051809002e-5,0.0005040068025599861,0.001587447621888809,0.2914007652751318
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.14266666666666666,0.00015211235587155977,0.0019049771567898085,0.002036528246947196,0.4842148075936877
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.14266666666666666,0.00019700647182825326,0.002481340991031639,0.0020819766817159018,0.5218716153800538
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.14266666666666666,0.0001480058899644028,0.0017451308122037506,0.002005919521308826,0.30181857049858773
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.14266666666666666,0.0016902062471334817,0.016497491389705226,0.006429668394526953,0.5278347312112202
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.14266666666666666,6.554084330079913e-6,6.89696786808742e-5,0.0014610803612901326,NaN
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.14266666666666666,2.882893332915769e-5,0.0003679396691647042,0.0015259203357678762,0.4876004526301585
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.14266666666666666,1.0196893525787052e-5,0.00012942900911012796,0.0014640700419328604,NaN
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.14266666666666666,8.12563944887895e-5,0.0009171661938158374,0.001504220871479513,0.6306049603357202
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.14266666666666666,1.0e-12,0.0,0.0014310542587409492,NaN
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.14266666666666666,0.00010707321787804301,0.0013297158491602933,0.0019061048790496114,0.3563958235471817
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.14266666666666666,4.473515803599963e-5,0.0004798343821155216,0.0015779897841556698,0.2686322891294886
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.2,0.0023940536514920987,0.025598903983262696,0.007066296220567016,0.6374785912008027
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.2,0.016347884160333274,0.19645171962009284,0.030063128150646812,0.4091820145574038
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.2,0.002241589900142215,0.023830048219138936,0.007081230199258275,0.6363241289319146
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.2,0.0023810645146989076,0.02522099399840118,0.007777496211817212,0.6363065760446822
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.2,0.002847098539128196,0.030248585767477017,0.008394763790919767,0.6391253626079497
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.2,0.006079942930457439,0.06268120112506964,0.018380861482429112,0.47601869193481383
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.2,0.0021994978396296977,0.02330522280525079,0.005286989244262533,0.6325869574934672
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.2,0.0020338559568273376,0.022225780124742547,0.004193417667550485,0.5642007600246054
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.2,0.0018408978463116399,0.019785397235342325,0.005031214870878451,0.6346254472038728
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.2,0.004463081962801835,0.05650323435605944,0.008665757627679882,0.49001988548883885
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.2,0.0033842572443541453,0.043676876513527044,0.005933425030412295,0.523404529489409
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.2,0.005369356471502861,0.06743334666069513,0.009811691048412848,0.4926078917591434
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.2,0.002512911588087876,0.026781025259251398,0.006816728989435193,0.5962375556410655
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.2,0.0022884345772088317,0.024498015921087045,0.005995227254571606,0.5954586740690593
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.2,0.0020640169040234196,0.02183265747628008,0.006774547907817496,0.6335799783613336
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.2,0.002950536015537034,0.0369447066412521,0.009711356239185124,0.46815523593842023
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.2,0.002024630667886048,0.025355436454588036,0.007146995724172507,0.4943164711149761
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.2,0.0025565350752359854,0.03220013646416385,0.007439233936998992,0.5179180471448607
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.2,0.004996308830473328,0.05891125339296811,0.01569260832045868,0.3464380516028007
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.2,0.028142467764113676,0.27468844137271514,0.0637579750583704,0.5497079167926049
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.2,0.0018458529862177264,0.01942420648560933,0.00744632106518208,0.6297163637558933
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.2,0.0013717383056679815,0.01750730533819496,0.004477218912869266,0.6323478242259604
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.2,0.0015932544165107008,0.020223153244448382,0.0049627983903033565,0.6331565084781667
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.2,0.0007837179248443748,0.00884606793935375,0.0016092053494416623,0.6256912355960074
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.2,0.0011734233114246582,0.013288662944743113,0.0018103133860599332,0.6310361864335474
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.2,0.003407979915231291,0.04232286090499838,0.01246487943247458,0.4214880677885757
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.2,0.0018121765168803094,0.01943761098511767,0.005560412401428023,0.43673108248579573
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.13374999999999998,2.193411348397443e-5,0.0002345349548387521,0.001302165127956741,0.16342009487202908
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.13374999999999998,0.0013343849942114702,0.016035238822168583,0.003959185971768757,0.38598603219638483
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.13374999999999998,0.0004121990392170491,0.004382033921459866,0.002508316335020846,0.6722458664626898
