monomer,ontology,isolate,response,percent_uptake
syringic acid,Organic acids,Mycobacterium sp. URHD0025,positive,0.8757399327457479
syringic acid,Organic acids,Nocardioides sp. URHA0020,undefined,0.9643405996598808
syringic acid,Organic acids,Nocardioides sp. URHA0032,undefined,0.4980154819316861
syringic acid,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999993115436625
syringic acid,Organic acids,Pseudomonas sp. URHB0015,positive,0.9987335869058152
syringic acid,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999996358316
syringic acid,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.999992061515726
syringic acid,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9078959333984996
syringic acid,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.5986697303276944
syringic acid,Organic acids,Sphingomonas sp. URHD0007,positive,0.9970846005374494
syringic acid,Organic acids,Sphingomonas sp. URHD0057,positive,0.999976779020211
syringic acid,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999972617349889
syringic acid,Organic acids,Streptomyces sp. URHA0041,positive,0.9479764558788146
syringic acid,Organic acids,Variovorax sp. URHB0020,positive,0.9999998955804712
taurine,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.6239163598229386
taurine,Organic acids,Bacillus sp. URHB0009,negative,0.9095717032543417
taurine,Organic acids,Blastococcus sp. URHD0036,undefined,0.7112266380437984
taurine,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9955029358654964
taurine,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9979001984035066
taurine,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9995841633473879
taurine,Organic acids,Burkholderia sp. URHA0054,positive,0.9795563509493602
taurine,Organic acids,Caulobacter sp. URHA0033,positive,0.8789153308015445
taurine,Organic acids,Cellulomonas sp. URHD0024,undefined,0.8130662285248004
taurine,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9950211363688395
taurine,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.999999458114109
taurine,Organic acids,Dongia sp. URHE0060,positive,0.9960167948502814
taurine,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9998188105985538
taurine,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9041898472015536
taurine,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.935545299574602
taurine,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9600678094600206
taurine,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9984718854173799
taurine,Organic acids,Lysobacter sp. URHA0019,undefined,0.9998442855183199
taurine,Organic acids,Marmoricola sp. URHB0036,undefined,0.8910556219545314
taurine,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999769800781358
taurine,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9990852217585314
taurine,Organic acids,Mesorhizobium sp. URHC0008,positive,0.8367497774410579
taurine,Organic acids,Microbacterium sp. URHA0036,undefined,0.9997878408658483
taurine,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.8328658143615095
taurine,Organic acids,Mycobacterium sp. URHB0044,positive,0.801321026929023
taurine,Organic acids,Mycobacterium sp. URHD0025,positive,0.7864063078843541
taurine,Organic acids,Nocardioides sp. URHA0020,undefined,0.9650181535986947
taurine,Organic acids,Nocardioides sp. URHA0032,undefined,0.7087573037809655
taurine,Organic acids,Paenibacillus sp. URHA0014,negative,0.9984986056354245
taurine,Organic acids,Pseudomonas sp. URHB0015,positive,0.8834147334734556
taurine,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999057861895395
taurine,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999142543610849
taurine,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9708615450186799
taurine,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.7724495213176719
taurine,Organic acids,Sphingomonas sp. URHD0007,positive,0.9994562444241387
taurine,Organic acids,Sphingomonas sp. URHD0057,positive,0.9999729174858049
taurine,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9981735049263797
taurine,Organic acids,Streptomyces sp. URHA0041,positive,0.9007216780387599
taurine,Organic acids,Variovorax sp. URHB0020,positive,0.9999245787201546
thiamine,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.40733304254639663
thiamine,Organic acids,Bacillus sp. URHB0009,negative,0.9987342162330982
thiamine,Organic acids,Blastococcus sp. URHD0036,undefined,0.5865975247144176
thiamine,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9999758242986351
thiamine,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999832012193115
thiamine,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999996672387297
thiamine,Organic acids,Burkholderia sp. URHA0054,positive,0.9999137180102244
thiamine,Organic acids,Caulobacter sp. URHA0033,positive,0.9864517862754161
thiamine,Organic acids,Cellulomonas sp. URHD0024,undefined,0.5991690533109926
thiamine,Organic acids,Cellulomonas sp. URHE0023,undefined,0.928783400190429
thiamine,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999518580707
thiamine,Organic acids,Dongia sp. URHE0060,positive,0.9794756392161542
thiamine,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999373252979
thiamine,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9602470698963704
thiamine,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.87778355427068
thiamine,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9903189972898518
thiamine,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9997431983759396
thiamine,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999174617188042
thiamine,Organic acids,Marmoricola sp. URHB0036,undefined,0.7675260529099327
thiamine,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999509868009054
thiamine,Organic acids,Mesorhizobium sp. URHB0007,positive,0.995112194803257
thiamine,Organic acids,Mesorhizobium sp. URHC0008,positive,0.658368550387969
thiamine,Organic acids,Microbacterium sp. URHA0036,undefined,0.9998152844850504
thiamine,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.7134557888469019
thiamine,Organic acids,Mycobacterium sp. URHB0044,positive,0.8980897755076418
thiamine,Organic acids,Mycobacterium sp. URHD0025,positive,0.8554752451490112
thiamine,Organic acids,Nocardioides sp. URHA0020,undefined,0.9499273378114966
thiamine,Organic acids,Nocardioides sp. URHA0032,undefined,0.44902900514262784
thiamine,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999993979460184
thiamine,Organic acids,Pseudomonas sp. URHB0015,positive,0.9993663480268735
thiamine,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999997873261
thiamine,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999798646671254
thiamine,Organic acids,Solirubrobacter sp. URHD0082,negative,0.8754239249625313
thiamine,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.5477654749088435
thiamine,Organic acids,Sphingomonas sp. URHD0007,positive,0.9941932109121208
thiamine,Organic acids,Sphingomonas sp. URHD0057,positive,0.999932809100793
thiamine,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999975853030266
thiamine,Organic acids,Streptomyces sp. URHA0041,positive,0.9343749820210158
thiamine,Organic acids,Variovorax sp. URHB0020,positive,0.9999999151128981
threonic acid,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.5588697266901309
threonic acid,Organic acids,Bacillus sp. URHB0009,negative,0.9849784663227622
threonic acid,Organic acids,Blastococcus sp. URHD0036,undefined,0.7097982224699021
threonic acid,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9998009149354133
threonic acid,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999113641963697
threonic acid,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999947673327183
threonic acid,Organic acids,Burkholderia sp. URHA0054,positive,0.9985453995768399
threonic acid,Organic acids,Caulobacter sp. URHA0033,positive,0.9655760434624239
threonic acid,Organic acids,Cellulomonas sp. URHD0024,undefined,0.7584401720583103
threonic acid,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9855399830863179
threonic acid,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999998982430368
threonic acid,Organic acids,Dongia sp. URHE0060,positive,0.9957798407182649
threonic acid,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999983689062436
threonic acid,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9607857902607919
threonic acid,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.9421681970622151
threonic acid,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9892412280831229
threonic acid,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9998144686956564
threonic acid,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999801915091538
threonic acid,Organic acids,Marmoricola sp. URHB0036,undefined,0.8788410442381064
threonic acid,Organic acids,Mesorhizobium sp. URHA0056,positive,0.999991658442275
threonic acid,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9992712942075576
threonic acid,Organic acids,Mesorhizobium sp. URHC0008,positive,0.80176457612996
threonic acid,Organic acids,Microbacterium sp. URHA0036,undefined,0.999961397536653
threonic acid,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.8285668195189203
threonic acid,Organic acids,Mycobacterium sp. URHB0044,positive,0.895317910303308
threonic acid,Organic acids,Mycobacterium sp. URHD0025,positive,0.8711239449919789
threonic acid,Organic acids,Nocardioides sp. URHA0020,undefined,0.9772909333138219
threonic acid,Organic acids,Nocardioides sp. URHA0032,undefined,0.6192958583676789
threonic acid,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999767680451176
threonic acid,Organic acids,Pseudomonas sp. URHB0015,positive,0.9806855929861737
threonic acid,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999998337512931
threonic acid,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999935896326986
threonic acid,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9569928697008048
threonic acid,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.7107813803911266
threonic acid,Organic acids,Sphingomonas sp. URHD0007,positive,0.9993291000701264
threonic acid,Organic acids,Sphingomonas sp. URHD0057,positive,0.9999938178806519
threonic acid,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999582914851516
threonic acid,Organic acids,Streptomyces sp. URHA0041,positive,0.9494575419604082
threonic acid,Organic acids,Variovorax sp. URHB0020,positive,0.9999989288584354
threonine ,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9988314838768375
threonine ,Amino acids,Bacillus sp. URHB0009,negative,0.9938344328390749
threonine ,Amino acids,Blastococcus sp. URHD0036,undefined,0.9928417979072459
threonine ,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999806452844511
threonine ,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.999990373241624
threonine ,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999006137662
threonine ,Amino acids,Burkholderia sp. URHA0054,positive,0.9997284750677167
threonine ,Amino acids,Caulobacter sp. URHA0033,positive,0.9838553551625084
threonine ,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999714770655224
threonine ,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999000101
threonine ,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999269952652
threonine ,Amino acids,Dongia sp. URHE0060,positive,0.9999999975768996
threonine ,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999995168442345
threonine ,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9963206170085388
threonine ,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9998985445852085
threonine ,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9994992032913351
threonine ,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999991059247697
threonine ,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999936750484
threonine ,Amino acids,Marmoricola sp. URHB0036,undefined,0.9997243329495286
threonine ,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999547734428
threonine ,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999150909338
threonine ,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999223859465372
threonine ,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999985979562
threonine ,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9993233561924996
threonine ,Amino acids,Mycobacterium sp. URHB0044,positive,0.9760176604961593
threonine ,Amino acids,Mycobacterium sp. URHD0025,positive,0.977111659591903
threonine ,Amino acids,Nocardioides sp. URHA0020,undefined,0.9997666931176308
threonine ,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999919846808871
threonine ,Amino acids,Paenibacillus sp. URHA0014,negative,0.9999987363763644
threonine ,Amino acids,Pseudomonas sp. URHB0015,positive,0.9885506325094648
threonine ,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999847556525
threonine ,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.999999999839437
threonine ,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999992087883747
threonine ,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.9999285363521995
threonine ,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999979641348705
threonine ,Amino acids,Sphingomonas sp. URHD0057,positive,0.999999949251477
threonine ,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999954748562587
threonine ,Amino acids,Streptomyces sp. URHA0041,positive,0.9978294515615878
threonine ,Amino acids,Variovorax sp. URHB0020,positive,0.9999994327076398
thymidine,Nucleotides,Acidobacteriaceae bacterium URHE0068,positive,0.6570969887112716
thymidine,Nucleotides,Bacillus sp. URHB0009,negative,0.9977563182330981
thymidine,Nucleotides,Blastococcus sp. URHD0036,undefined,0.8705700270331084
thymidine,Nucleotides,Bradyrhizobium sp. URHA0002,positive,0.715901116932107
thymidine,Nucleotides,Bradyrhizobium sp. URHA0013,positive,0.8333647752908959
thymidine,Nucleotides,Bradyrhizobium sp. URHD0069,positive,0.42028466166614503
thymidine,Nucleotides,Burkholderia sp. URHA0054,positive,0.9958412682757284
thymidine,Nucleotides,Caulobacter sp. URHA0033,positive,0.9488945985352621
thymidine,Nucleotides,Cellulomonas sp. URHD0024,undefined,0.968366449970733
thymidine,Nucleotides,Cellulomonas sp. URHE0023,undefined,0.9999588084217488
thymidine,Nucleotides,Comamonadaceae bacterium URHA0028,positive,0.9688929017332664
thymidine,Nucleotides,Dongia sp. URHE0060,positive,0.38906963710381465
thymidine,Nucleotides,Flavobacterium sp. URHB0058,undefined,0.9994106829568421
thymidine,Nucleotides,Geodermatophilaceae bacterium URHA0031,negative,0.8974663896532097
thymidine,Nucleotides,Geodermatophilaceae bacterium URHB0048,negative,0.9813456095454368
thymidine,Nucleotides,Geodermatophilaceae bacterium URHB0062,negative,0.9907114329166635
thymidine,Nucleotides,Intrasporangiaceae bacterium URHB0013,undefined,0.9924910299410159
thymidine,Nucleotides,Lysobacter sp. URHA0019,undefined,0.0
thymidine,Nucleotides,Marmoricola sp. URHB0036,undefined,0.7853320095627605
thymidine,Nucleotides,Mesorhizobium sp. URHA0056,positive,0.9957785372819042
thymidine,Nucleotides,Mesorhizobium sp. URHB0007,positive,0.9281638022538516
thymidine,Nucleotides,Mesorhizobium sp. URHC0008,positive,0.740588884839932
thymidine,Nucleotides,Microbacterium sp. URHA0036,undefined,0.9999563193349297
thymidine,Nucleotides,Micromonosporaceae bacterium URHE0070,negative,0.7315135526219544
thymidine,Nucleotides,Mycobacterium sp. URHB0044,positive,0.8839782177320106
thymidine,Nucleotides,Mycobacterium sp. URHD0025,positive,0.8983497155293638
thymidine,Nucleotides,Nocardioides sp. URHA0020,undefined,0.8130699256330879
thymidine,Nucleotides,Nocardioides sp. URHA0032,undefined,0.9455513894719031
thymidine,Nucleotides,Paenibacillus sp. URHA0014,negative,0.9992692795332144
thymidine,Nucleotides,Pseudomonas sp. URHB0015,positive,0.9984556593997925
thymidine,Nucleotides,Rhodospirillales bacterium URHD0017,positive,0.5033712357575205
thymidine,Nucleotides,Rhodospirillales bacterium URHD0088,undefined,0.6301893473422927
thymidine,Nucleotides,Solirubrobacter sp. URHD0082,negative,0.8897943717816329
thymidine,Nucleotides,Solirubrobacterales bacterium URHD0059,negative,0.3492851111484988
thymidine,Nucleotides,Sphingomonas sp. URHD0007,positive,0.9410903422739119
thymidine,Nucleotides,Sphingomonas sp. URHD0057,positive,0.0
thymidine,Nucleotides,Staphylococcus sp. URHA0057,undefined,0.9999927259742835
thymidine,Nucleotides,Streptomyces sp. URHA0041,positive,0.9384841109247352
thymidine,Nucleotides,Variovorax sp. URHB0020,positive,0.9637074591409178
trans-cinnamic acid,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.48715367949854266
trans-cinnamic acid,Organic acids,Bacillus sp. URHB0009,negative,0.9991503399640699
trans-cinnamic acid,Organic acids,Blastococcus sp. URHD0036,undefined,0.6704092142850078
trans-cinnamic acid,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.999992505017937
trans-cinnamic acid,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999934576248832
trans-cinnamic acid,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.999999944379669
trans-cinnamic acid,Organic acids,Burkholderia sp. URHA0054,positive,0.9999599984730417
trans-cinnamic acid,Organic acids,Caulobacter sp. URHA0033,positive,0.9920432213113366
trans-cinnamic acid,Organic acids,Cellulomonas sp. URHD0024,undefined,0.6883737597318245
trans-cinnamic acid,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9660700787247785
trans-cinnamic acid,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999662364507
trans-cinnamic acid,Organic acids,Dongia sp. URHE0060,positive,0.992447471931764
trans-cinnamic acid,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999676063116
trans-cinnamic acid,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9782053338301574
trans-cinnamic acid,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.9278069367480629
trans-cinnamic acid,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9957809450242084
trans-cinnamic acid,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999400785521125
trans-cinnamic acid,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999891320522124
trans-cinnamic acid,Organic acids,Marmoricola sp. URHB0036,undefined,0.8415846377288406
trans-cinnamic acid,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999906434974518
trans-cinnamic acid,Organic acids,Mesorhizobium sp. URHB0007,positive,0.998699535252466
trans-cinnamic acid,Organic acids,Mesorhizobium sp. URHC0008,positive,0.7443318913740402
trans-cinnamic acid,Organic acids,Microbacterium sp. URHA0036,undefined,0.9999718656537206
trans-cinnamic acid,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.7923956689812048
trans-cinnamic acid,Organic acids,Mycobacterium sp. URHB0044,positive,0.9328299690466532
trans-cinnamic acid,Organic acids,Mycobacterium sp. URHD0025,positive,0.9015603835204047
trans-cinnamic acid,Organic acids,Nocardioides sp. URHA0020,undefined,0.9753458222902407
trans-cinnamic acid,Organic acids,Nocardioides sp. URHA0032,undefined,0.5344308312379877
trans-cinnamic acid,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999998183469518
trans-cinnamic acid,Organic acids,Pseudomonas sp. URHB0015,positive,0.9994154077704077
trans-cinnamic acid,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999999526461
trans-cinnamic acid,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999977917021173
trans-cinnamic acid,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9291113236663532
trans-cinnamic acid,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.6368314800628918
trans-cinnamic acid,Organic acids,Sphingomonas sp. URHD0007,positive,0.9984521250505568
trans-cinnamic acid,Organic acids,Sphingomonas sp. URHD0057,positive,0.999992793623865
trans-cinnamic acid,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999989043831758
trans-cinnamic acid,Organic acids,Streptomyces sp. URHA0041,positive,0.9625993134674858
trans-cinnamic acid,Organic acids,Variovorax sp. URHB0020,positive,0.999999949436782
trans-ferulic acid,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.45017684741274194
trans-ferulic acid,Organic acids,Bacillus sp. URHB0009,negative,0.9988797998599029
trans-ferulic acid,Organic acids,Blastococcus sp. URHD0036,undefined,0.6322780515767567
trans-ferulic acid,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9999860759640703
trans-ferulic acid,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999893585462499
trans-ferulic acid,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999998575461401
trans-ferulic acid,Organic acids,Burkholderia sp. URHA0054,positive,0.9999368580727016
trans-ferulic acid,Organic acids,Caulobacter sp. URHA0033,positive,0.9893909836076152
trans-ferulic acid,Organic acids,Cellulomonas sp. URHD0024,undefined,0.6482279533898949
trans-ferulic acid,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9515384471417166
trans-ferulic acid,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.999999958955402
trans-ferulic acid,Organic acids,Dongia sp. URHE0060,positive,0.9877588361298236
trans-ferulic acid,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999521135009
trans-ferulic acid,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9705820655197598
trans-ferulic acid,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.9068592447077279
trans-ferulic acid,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9936039321288529
trans-ferulic acid,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9998782994982224
trans-ferulic acid,Organic acids,Lysobacter sp. URHA0019,undefined,0.99997070982751
trans-ferulic acid,Organic acids,Marmoricola sp. URHB0036,undefined,0.8093718592064889
trans-ferulic acid,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999800530197668
trans-ferulic acid,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9975369228842587
trans-ferulic acid,Organic acids,Mesorhizobium sp. URHC0008,positive,0.706012524445098
trans-ferulic acid,Organic acids,Microbacterium sp. URHA0036,undefined,0.9999297661500649
trans-ferulic acid,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.7574297240358848
trans-ferulic acid,Organic acids,Mycobacterium sp. URHB0044,positive,0.917247073911293
trans-ferulic acid,Organic acids,Mycobacterium sp. URHD0025,positive,0.8809606317755457
trans-ferulic acid,Organic acids,Nocardioides sp. URHA0020,undefined,0.9652106715905595
trans-ferulic acid,Organic acids,Nocardioides sp. URHA0032,undefined,0.49515682631418156
trans-ferulic acid,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999996445019484
trans-ferulic acid,Organic acids,Pseudomonas sp. URHB0015,positive,0.9993049409599025
trans-ferulic acid,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999998831229
trans-ferulic acid,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999934820461304
trans-ferulic acid,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9069852356421853
trans-ferulic acid,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.5963974917617599
trans-ferulic acid,Organic acids,Sphingomonas sp. URHD0007,positive,0.9970745134433935
trans-ferulic acid,Organic acids,Sphingomonas sp. URHD0057,positive,0.9999786998012067
trans-ferulic acid,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999982875441495
trans-ferulic acid,Organic acids,Streptomyces sp. URHA0041,positive,0.9506628045803113
trans-ferulic acid,Organic acids,Variovorax sp. URHB0020,positive,0.9999999305608932
trigonelline,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.5090543920912709
trigonelline,Organic acids,Bacillus sp. URHB0009,negative,0.9980296867659808
trigonelline,Organic acids,Blastococcus sp. URHD0036,undefined,0.6864095370302178
trigonelline,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9999843255352153
trigonelline,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999888827364155
trigonelline,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.999999846362133
trigonelline,Organic acids,Burkholderia sp. URHA0054,positive,0.9998963190378187
trigonelline,Organic acids,Caulobacter sp. URHA0033,positive,0.9886583816456748
trigonelline,Organic acids,Cellulomonas sp. URHD0024,undefined,0.710823501578438
trigonelline,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9732087493800031
trigonelline,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.999999955762822
trigonelline,Organic acids,Dongia sp. URHE0060,positive,0.9939591141652098
trigonelline,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999223900197
trigonelline,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9763669070096885
trigonelline,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.934784272482821
trigonelline,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.995119223785324
trigonelline,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999326936286985
trigonelline,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999899483532566
trigonelline,Organic acids,Marmoricola sp. URHB0036,undefined,0.8557653775577341
trigonelline,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999921675666777
trigonelline,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9989960678737461
trigonelline,Organic acids,Mesorhizobium sp. URHC0008,positive,0.7639319478250138
trigonelline,Organic acids,Microbacterium sp. URHA0036,undefined,0.9999752214814042
trigonelline,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.8069522141446814
trigonelline,Organic acids,Mycobacterium sp. URHB0044,positive,0.9282409028254234
trigonelline,Organic acids,Mycobacterium sp. URHD0025,positive,0.8992032747244577
trigonelline,Organic acids,Nocardioides sp. URHA0020,undefined,0.977534781340057
trigonelline,Organic acids,Nocardioides sp. URHA0032,undefined,0.5592511553802734
trigonelline,Organic acids,Paenibacillus sp. URHA0014,negative,0.999999420822269
trigonelline,Organic acids,Pseudomonas sp. URHB0015,positive,0.9981724270155562
trigonelline,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999996288503
trigonelline,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999977589872672
trigonelline,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9393483568126128
trigonelline,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.6600471665606754
trigonelline,Organic acids,Sphingomonas sp. URHD0007,positive,0.9988610564880109
trigonelline,Organic acids,Sphingomonas sp. URHD0057,positive,0.9999944947292099
trigonelline,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999975027372022
trigonelline,Organic acids,Streptomyces sp. URHA0041,positive,0.9621888005694851
trigonelline,Organic acids,Variovorax sp. URHB0020,positive,0.9999998933141879
tryptophan,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9999921080801192
tryptophan,Amino acids,Bacillus sp. URHB0009,negative,0.9999708583259916
tryptophan,Amino acids,Blastococcus sp. URHD0036,undefined,0.9998865034758572
tryptophan,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999999229164521
tryptophan,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999998465741542
tryptophan,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999999894457
tryptophan,Amino acids,Burkholderia sp. URHA0054,positive,0.9999996413034283
tryptophan,Amino acids,Caulobacter sp. URHA0033,positive,0.9987468072080018
tryptophan,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999999081004866
tryptophan,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999968759
tryptophan,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.999999980632818
